time,A:gene off,A:gene on,A:mRNA,A:protein
0.00903205,4,0,17,179
0.0221529,4,0,16,179
0.00552025,4,0,16,180
0.280018,4,0,16,181
0.0448089,4,0,16,182
0.282932,4,0,16,183
0.348295,4,0,16,184
0.157757,4,0,15,184
0.0870604,4,0,15,185
0.0504634,4,0,14,185
0.0227204,4,0,14,186
0.0245593,4,0,13,186
0.0248713,4,0,13,187
0.0245189,4,0,13,188
0.708966,4,0,13,189
0.0255656,4,0,13,190
0.192532,4,0,13,191
0.120633,4,0,12,191
0.0836352,4,0,12,192
0.0108036,4,0,12,191
0.304784,4,0,12,190
0.43668,4,0,12,191
0.0909086,4,0,11,191
0.0475039,4,0,11,192
0.525806,4,0,11,193
1.18414,3,1,11,193
0.119006,3,1,11,194
0.00933482,3,1,10,194
0.0786551,3,1,11,194
0.167338,3,1,10,194
0.0193335,3,1,9,194
0.0725648,3,1,10,194
0.0689904,3,1,10,195
0.0718432,3,1,10,196
0.139097,3,1,10,195
0.164978,3,1,11,195
0.0329183,3,1,11,196
0.119248,3,1,10,196
0.486636,3,1,10,197
0.0787278,3,1,10,198
0.0325431,3,1,10,199
0.0287612,3,1,11,199
0.00629125,3,1,10,199
0.143774,3,1,10,200
0.0895391,3,1,10,201
0.0717687,3,1,10,200
0.343307,3,1,9,200
0.103721,3,1,9,201
0.0361406,3,1,9,202
0.116538,3,1,10,202
0.182508,3,1,10,203
0.289546,3,1,11,203
0.0295003,3,1,11,204
0.00094396,3,1,11,205
0.119099,3,1,11,206
0.188479,3,1,11,207
0.0560233,3,1,12,207
0.0564236,3,1,12,208
0.102675,3,1,13,208
0.115478,3,1,14,208
0.228231,4,0,14,208
0.292707,4,0,14,209
0.301802,3,1,14,209
0.150406,3,1,14,208
0.119027,3,1,15,208
0.0373645,3,1,15,209
0.0234971,3,1,14,209
0.0340318,3,1,13,209
0.0219426,4,0,13,209
0.295715,4,0,12,209
0.461156,4,0,12,210
0.279337,4,0,12,211
0.119406,4,0,11,211
0.274645,4,0,10,211
0.0563051,4,0,10,212
0.241452,4,0,10,213
0.224595,4,0,10,214
0.114363,4,0,10,215
0.256447,4,0,9,215
0.0151208,4,0,8,215
0.921461,4,0,8,214
0.0183017,4,0,8,213
0.0028657,4,0,8,214
0.00730213,4,0,8,215
0.924662,4,0,8,216
0.00151828,4,0,8,217
0.290087,4,0,8,218
0.0929349,4,0,8,219
0.2082,4,0,8,220
0.0330235,4,0,8,221
0.229339,4,0,8,222
0.0229034,4,0,7,222
0.0933315,4,0,7,223
0.0471149,4,0,6,223
0.0114493,4,0,6,224
0.524343,4,0,5,224
0.344705,4,0,5,223
0.059116,4,0,4,223
0.609677,4,0,4,224
1.05253,4,0,3,224
0.21514,4,0,2,224
0.0381923,4,0,2,225
0.183407,4,0,2,224
0.352222,4,0,2,225
1.01152,3,1,2,225
0.0762902,3,1,2,226
0.0837062,3,1,2,227
0.188509,3,1,3,227
0.111369,3,1,2,227
0.5708,3,1,1,227
0.497597,3,1,1,226
0.547669,3,1,2,226
0.835154,3,1,3,226
0.153271,3,1,4,226
0.179484,3,1,5,226
0.313548,4,0,5,226
0.574778,4,0,5,225
0.00949859,4,0,5,226
0.0599978,4,0,5,227
0.629593,4,0,5,228
0.0970213,4,0,5,229
0.0422549,4,0,5,230
0.00910009,4,0,5,231
0.437061,4,0,5,232
0.131227,4,0,5,231
0.0854823,4,0,5,230
0.0774851,4,0,5,231
0.0120036,4,0,5,232
0.427017,4,0,5,233
0.203432,4,0,5,234
0.0909688,4,0,5,233
0.0626092,4,0,5,234
0.0109323,4,0,5,235
0.0642819,4,0,4,235
1.09861,4,0,3,235
0.882749,4,0,3,236
0.435699,4,0,3,235
0.221189,4,0,3,234
0.381438,3,1,3,234
0.261456,3,1,4,234
0.292173,3,1,5,234
0.263412,3,1,6,234
0.0389794,3,1,6,233
0.189108,3,1,6,234
0.0746844,3,1,7,234
0.155909,3,1,8,234
0.19991,3,1,9,234
0.422917,3,1,10,234
0.313952,3,1,9,234
0.0442064,3,1,9,235
0.122914,3,1,9,236
0.0838384,3,1,9,237
0.00873384,3,1,8,237
0.0341876,3,1,8,238
0.0286234,3,1,7,238
0.036708,3,1,8,238
0.0784458,3,1,8,237
0.0233003,3,1,8,238
0.0745277,3,1,8,239
0.0316748,3,1,8,240
0.0635632,3,1,9,240
0.0598508,3,1,8,240
0.389638,3,1,9,240
0.0307286,3,1,9,241
0.070703,3,1,9,240
0.0910809,3,1,9,241
0.266533,3,1,9,242
0.256845,3,1,9,243
0.312372,3,1,9,244
0.135843,3,1,10,244
0.12284,3,1,10,245
0.186105,3,1,11,245
0.0564163,3,1,11,246
0.0711201,3,1,11,247
0.0634371,3,1,12,247
0.0958331,3,1,12,248
0.0206361,3,1,11,248
0.026283,3,1,11,247
0.0637689,3,1,10,247
0.112402,3,1,9,247
0.0585583,3,1,9,248
0.0642284,3,1,9,249
0.38799,4,0,9,249
0.130758,4,0,9,250
0.220725,4,0,9,251
0.202192,4,0,9,252
0.236837,4,0,9,253
0.574477,4,0,9,252
0.015148,4,0,9,253
0.0160058,4,0,9,254
0.237489,4,0,9,253
0.268357,4,0,9,254
0.0990805,4,0,9,255
0.0690332,4,0,9,256
0.835968,4,0,9,255
0.236513,4,0,8,255
0.400795,4,0,8,254
0.688182,4,0,8,255
0.263224,4,0,8,256
0.318423,4,0,8,257
0.073896,4,0,8,258
0.0254906,4,0,7,258
0.857331,4,0,7,259
0.284496,4,0,6,259
0.201236,4,0,6,258
0.187052,4,0,6,259
0.105309,4,0,6,260
0.0152991,4,0,5,260
0.507395,4,0,5,261
0.273622,4,0,5,260
0.14439,4,0,5,259
0.511793,4,0,5,260
0.191607,4,0,5,261
0.0697353,4,0,4,261
0.081509,4,0,3,261
0.605303,3,1,3,261
0.307296,4,0,3,261
0.953652,4,0,3,262
0.101995,4,0,3,263
0.252723,4,0,3,264
0.940585,4,0,3,265
0.201535,4,0,2,265
0.398288,4,0,2,266
0.460619,4,0,2,267
0.311151,4,0,2,268
0.163193,4,0,2,267
0.983882,4,0,2,268
0.481203,4,0,2,269
0.87813,4,0,1,269
0.0532424,4,0,1,268
0.813007,4,0,1,267
0.849718,4,0,1,266
1.43681,4,0,1,265
0.193137,4,0,1,264
1.02477,4,0,0,264
1.08811,4,0,0,263
1.91701,4,0,0,262
0.556893,4,0,0,261
1.18007,4,0,0,260
0.224582,4,0,0,259
0.400808,4,0,0,258
0.527455,4,0,0,257
0.894213,4,0,0,256
1.81781,4,0,0,255
2.66609,3,1,0,255
0.229003,4,0,0,255
4.75241,4,0,0,254
0.505865,4,0,0,253
0.594667,4,0,0,252
0.0216512,4,0,0,251
0.870607,4,0,0,250
0.349962,4,0,0,249
1.0642,4,0,0,248
0.150025,4,0,0,247
0.907389,3,1,0,247
0.000883879,3,1,1,247
0.932612,3,1,2,247
0.034581,3,1,2,248
0.0616226,3,1,2,247
0.326285,3,1,2,248
0.0252094,3,1,2,249
0.0311264,3,1,3,249
0.145125,3,1,4,249
0.232984,3,1,5,249
0.107808,3,1,6,249
0.0362845,3,1,7,249
0.245639,3,1,8,249
0.00741482,3,1,7,249
0.0194437,3,1,6,249
0.130953,3,1,6,248
0.309405,3,1,6,249
0.0353031,3,1,6,250
0.0402838,3,1,6,251
0.245657,3,1,6,252
0.319321,3,1,5,252
0.19299,3,1,5,251
0.000783678,4,0,5,251
0.133246,4,0,5,252
0.575572,4,0,5,251
1.09802,4,0,5,250
0.479253,4,0,5,249
0.697747,4,0,5,250
0.201883,4,0,5,249
0.287062,4,0,5,250
0.314166,4,0,5,251
0.287542,4,0,4,251
0.0653585,4,0,4,252
0.395811,4,0,4,253
0.346708,4,0,4,254
0.27029,4,0,4,255
0.266612,4,0,4,256
0.0122797,4,0,4,255
0.395053,3,1,4,255
0.0390397,3,1,4,254
0.103513,4,0,4,254
0.00368314,4,0,4,255
0.267931,4,0,4,256
0.441628,4,0,4,257
0.276741,4,0,4,258
0.345169,4,0,4,259
0.220023,4,0,3,259
0.103439,4,0,3,260
0.104157,4,0,2,260
0.509588,4,0,2,259
0.242016,4,0,2,260
0.0446172,4,0,2,259
1.25227,4,0,2,258
0.25027,4,0,1,258
1.30722,4,0,1,257
2.00719,4,0,1,258
0.351706,4,0,1,257
0.865495,4,0,1,256
1.92044,4,0,1,257
0.554375,4,0,1,256
0.180112,4,0,1,255
0.673438,4,0,0,255
3.77479,4,0,0,254
1.10862,4,0,0,253
3.38496,4,0,0,252
1.40543,4,0,0,251
0.906289,4,0,0,250
0.233338,4,0,0,249
0.502994,4,0,0,248
1.87109,4,0,0,247
0.603869,4,0,0,246
1.14782,4,0,0,245
0.645502,3,1,0,245
0.133337,3,1,1,245
0.0237314,3,1,2,245
0.208004,3,1,3,245
0.119067,3,1,4,245
0.133055,3,1,4,246
0.11469,3,1,4,245
0.035688,4,0,4,245
1.30119,4,0,3,245
0.451752,4,0,3,244
0.414228,4,0,3,245
0.347628,4,0,3,246
0.311043,4,0,3,247
0.675736,4,0,3,248
0.16805,4,0,3,247
0.594105,4,0,2,247
0.684865,4,0,1,247
0.454757,4,0,1,246
0.0101153,4,0,1,245
0.345936,4,0,1,244
0.311515,4,0,0,244
1.01014,4,0,0,243
2.56076,4,0,0,242
0.4193,4,0,0,241
3.66581,4,0,0,240
3.10271,4,0,0,239
0.382121,4,0,0,238
0.0135497,4,0,0,237
1.6635,4,0,0,236
0.584372,4,0,0,235
1.47442,4,0,0,234
1.78775,4,0,0,233
3.69481,4,0,0,232
1.02669,4,0,0,231
1.69343,4,0,0,230
2.37607,4,0,0,229
0.304696,4,0,0,228
0.589348,4,0,0,227
1.36884,4,0,0,226
1.12757,4,0,0,225
1.07586,4,0,0,224
2.23912,4,0,0,223
4.62766,4,0,0,222
2.66818,4,0,0,221
0.804067,4,0,0,220
3.48522,4,0,0,219
0.459006,4,0,0,218
2.61369,4,0,0,217
0.037519,4,0,0,216
0.322605,4,0,0,215
0.174789,4,0,0,214
0.72544,4,0,0,213
2.79599,4,0,0,212
0.00791695,4,0,0,211
0.98661,3,1,0,211
0.0717465,3,1,1,211
0.0444007,3,1,2,211
0.520388,4,0,2,211
0.829089,4,0,2,212
0.293483,4,0,2,213
0.253123,4,0,1,213
0.060597,4,0,1,212
0.187364,4,0,1,211
0.162478,4,0,1,212
0.75307,4,0,1,211
0.843456,4,0,1,210
0.868106,4,0,1,209
1.2248,4,0,1,210
0.755807,3,1,1,210
0.356114,3,1,0,210
0.219474,3,1,1,210
0.0803843,3,1,2,210
0.40656,3,1,3,210
0.0871208,3,1,3,209
0.298824,3,1,2,209
0.230791,3,1,2,210
0.190164,3,1,3,210
0.606747,3,1,4,210
0.112445,3,1,5,210
0.177677,3,1,5,211
0.309052,3,1,5,212
0.139585,3,1,6,212
0.00337201,3,1,6,211
0.102465,3,1,7,211
0.0256949,3,1,7,212
0.115794,3,1,8,212
0.000986621,3,1,9,212
0.0514621,3,1,10,212
0.00181432,3,1,11,212
0.0182596,3,1,10,212
0.0585434,3,1,10,213
0.0325818,4,0,10,213
0.0925142,4,0,10,214
0.151884,4,0,10,215
0.14382,4,0,9,215
0.552876,4,0,9,214
0.0897502,4,0,9,213
0.380516,4,0,9,214
0.05789,4,0,9,213
0.0900819,4,0,9,214
0.458738,4,0,9,215
0.75202,4,0,9,216
0.00560326,4,0,9,217
0.297706,4,0,9,218
0.206387,4,0,9,219
0.0539225,4,0,9,218
0.114539,4,0,9,219
0.189658,4,0,9,220
0.363543,4,0,9,221
0.0886124,4,0,8,221
0.122559,4,0,8,222
0.134158,4,0,7,222
0.0485962,4,0,7,223
0.0400388,3,1,7,223
0.134535,4,0,7,223
0.0423218,4,0,7,224
0.124031,4,0,7,225
0.204752,4,0,7,224
0.221724,4,0,7,225
0.02919,4,0,7,226
0.661995,4,0,7,227
0.14054,4,0,7,228
0.285196,4,0,6,228
0.196894,4,0,6,229
0.0855144,4,0,5,229
0.0152921,4,0,5,228
0.113198,3,1,5,228
0.300745,3,1,6,228
0.00497227,3,1,6,227
0.33922,3,1,6,228
0.131557,3,1,6,229
0.0203946,3,1,6,228
0.33121,3,1,7,228
0.0826114,3,1,7,229
0.0155682,3,1,6,229
0.00226454,3,1,6,230
0.39385,3,1,7,230
0.0196876,3,1,7,231
0.198098,3,1,7,232
0.0236355,3,1,7,233
0.485048,3,1,6,233
0.559119,3,1,6,234
0.243636,3,1,6,235
0.0676133,3,1,7,235
0.196752,3,1,7,236
0.0688793,3,1,8,236
0.0108854,3,1,8,235
0.130683,3,1,8,236
0.208554,4,0,8,236
0.181941,4,0,7,236
0.145825,4,0,7,237
0.335774,4,0,7,238
0.280163,4,0,7,239
0.0391642,4,0,6,239
0.139815,4,0,5,239
0.829968,4,0,5,238
0.500386,4,0,5,239
0.413927,4,0,4,239
0.16986,4,0,4,238
0.208923,4,0,4,239
1.85589,4,0,4,240
0.37967,4,0,4,241
0.737821,4,0,4,242
0.0453519,4,0,4,243
0.281173,4,0,3,243
0.950055,4,0,3,244
0.0845036,4,0,2,244
1.652,4,0,2,243
1.3666,4,0,2,242
0.425625,4,0,2,243
1.0016,4,0,2,242
0.836954,4,0,2,243
0.233008,4,0,2,244
1.26769,4,0,1,244
1.70366,4,0,1,243
0.388576,4,0,1,242
2.16661,4,0,1,241
2.88,4,0,0,241
0.647817,4,0,0,240
1.53263,4,0,0,239
2.11991,4,0,0,238
0.724525,3,1,0,238
0.224291,3,1,1,238
0.44857,3,1,1,239
0.396164,3,1,2,239
0.665132,3,1,2,240
0.0910953,3,1,2,241
0.0774624,3,1,2,242
0.223369,3,1,1,242
0.0491558,4,0,1,242
0.245486,4,0,1,243
0.540448,4,0,1,242
0.521849,4,0,0,242
0.904102,4,0,0,241
0.6485,4,0,0,240
0.343808,4,0,0,239
1.02886,4,0,0,238
1.90829,4,0,0,237
4.99526,4,0,0,236
1.23432,4,0,0,235
0.644804,4,0,0,234
0.615973,4,0,0,233
0.634234,4,0,0,232
0.435002,4,0,0,231
0.299053,4,0,0,230
1.57443,3,1,0,230
0.0362817,3,1,1,230
0.11931,3,1,2,230
0.0667313,4,0,2,230
0.0121602,4,0,2,231
0.216624,4,0,2,232
0.0674675,4,0,2,233
0.279974,4,0,1,233
0.150869,4,0,1,232
0.154523,4,0,1,231
0.112783,4,0,1,232
0.0636742,4,0,1,231
1.20724,4,0,1,232
0.486332,4,0,1,233
0.115056,4,0,1,232
2.63819,4,0,1,233
1.10592,4,0,1,232
1.3656,4,0,1,233
5.81545,4,0,1,232
3.19083,4,0,1,231
0.477937,4,0,1,232
0.534018,4,0,1,233
0.168959,4,0,1,234
0.835151,4,0,1,233
0.780343,4,0,1,232
0.0466937,4,0,1,231
0.686513,4,0,1,230
0.174945,4,0,1,229
0.726133,4,0,1,230
0.63439,4,0,1,229
1.66366,4,0,1,230
0.212304,4,0,1,229
1.42293,4,0,1,230
0.699397,4,0,1,231
0.99965,4,0,1,232
0.152781,4,0,1,233
0.149855,4,0,1,234
0.160235,4,0,1,235
0.106809,4,0,1,236
0.0464699,4,0,1,235
0.160195,4,0,1,236
1.45007,4,0,1,235
0.779425,4,0,0,235
0.362749,4,0,0,234
0.206667,4,0,0,233
0.325073,4,0,0,232
2.24947,4,0,0,231
1.92616,4,0,0,230
1.78575,4,0,0,229
0.431261,3,1,0,229
0.0603295,3,1,1,229
0.000760997,4,0,1,229
0.387487,4,0,1,228
1.5177,4,0,1,229
0.673945,4,0,1,230
0.584992,4,0,1,229
1.12251,4,0,1,228
0.472766,4,0,1,227
2.13942,4,0,1,228
0.415311,3,1,1,228
0.214602,3,1,2,228
0.18327,4,0,2,228
1.39965,4,0,2,227
0.580229,4,0,2,228
0.235626,4,0,2,227
0.253042,4,0,2,226
0.924334,4,0,2,225
0.189277,4,0,2,226
0.329488,4,0,2,225
0.420128,4,0,2,226
0.617092,4,0,2,227
0.648533,4,0,2,226
2.64231,4,0,2,225
0.320537,4,0,2,224
0.12351,4,0,2,225
0.517698,4,0,2,224
0.0577435,4,0,1,224
0.22217,4,0,1,225
0.0792877,4,0,1,224
0.444657,4,0,1,225
1.4589,4,0,1,224
1.30457,4,0,1,225
0.251153,4,0,1,224
0.488378,4,0,1,223
0.131118,4,0,1,224
0.19251,4,0,1,225
2.69402,4,0,1,226
0.440539,4,0,1,225
0.0423126,4,0,1,224
1.05767,3,1,1,224
0.222949,3,1,0,224
0.0928594,3,1,1,224
0.114957,2,2,1,224
0.177705,2,2,2,224
0.137252,2,2,2,223
0.0669549,2,2,3,223
0.195405,2,2,4,223
0.0733622,2,2,5,223
0.0339814,2,2,4,223
0.105225,2,2,5,223
0.043233,2,2,4,223
0.0114715,2,2,3,223
0.0967059,2,2,4,223
0.136106,2,2,5,223
0.0105934,3,1,5,223
0.0621619,3,1,6,223
0.0510066,3,1,7,223
0.0253959,3,1,7,224
0.0269456,3,1,7,225
0.188745,3,1,7,224
0.227448,3,1,7,225
0.433602,4,0,7,225
0.0898714,4,0,7,224
0.338488,4,0,7,225
0.418279,4,0,7,226
0.0521427,4,0,6,226
0.770878,4,0,6,227
0.298541,4,0,5,227
0.093231,4,0,5,228
0.318,4,0,5,229
0.040593,4,0,5,230
0.174005,4,0,5,229
0.114472,4,0,5,230
0.186877,4,0,5,229
0.315539,4,0,5,230
0.057601,4,0,5,229
0.122409,4,0,5,230
0.564215,4,0,5,231
0.00429848,4,0,5,232
1.49635,4,0,4,232
1.72083,4,0,4,231
0.0759324,4,0,4,232
0.161551,4,0,4,233
0.0715959,3,1,4,233
0.209413,3,1,3,233
0.306043,3,1,3,234
0.119872,4,0,3,234
0.695099,4,0,3,233
0.0668073,4,0,3,234
0.361288,4,0,3,235
0.245926,4,0,2,235
0.433119,4,0,2,236
1.42843,4,0,1,236
0.0422233,4,0,1,235
2.08894,4,0,1,236
0.416914,4,0,1,235
0.338998,4,0,0,235
1.1713,2,0,0,114
3.28161,2,0,0,113
3.59496,2,0,0,112
2.92782,1,1,0,112
0.00440009,1,1,1,112
0.0543087,1,1,2,112
0.314976,1,1,3,112
0.397137,1,1,3,113
0.0361271,1,1,3,114
0.0840206,1,1,4,114
0.564269,1,1,4,115
0.355459,1,1,4,116
0.417351,1,1,4,117
0.0628418,1,1,4,116
0.0413892,1,1,5,116
0.0772297,1,1,5,117
0.210939,2,0,5,117
0.73999,2,0,5,116
0.143455,2,0,5,115
0.321891,2,0,5,116
0.412018,2,0,5,117
0.51805,2,0,5,118
0.095996,2,0,5,119
0.193227,2,0,5,120
1.35264,2,0,5,121
0.224823,2,0,4,121
0.353393,2,0,4,122
0.144659,2,0,4,121
0.308042,2,0,4,122
1.21886,2,0,4,123
0.528442,2,0,4,124
0.540227,2,0,4,125
0.561137,2,0,4,126
0.640076,2,0,3,126
0.0157508,2,0,3,127
0.170233,2,0,3,128
0.127093,2,0,2,128
0.98808,2,0,1,128
0.00365894,2,0,1,129
0.37147,2,0,1,128
1.77101,2,0,1,129
1.1963,2,0,0,129
1.15152,1,1,0,129
0.134648,1,1,1,129
0.0391016,1,1,2,129
0.215996,1,1,3,129
0.261849,1,1,3,128
0.343092,1,1,2,128
0.475697,1,1,2,129
0.253601,1,1,3,129
0.0315514,1,1,3,128
0.00958054,1,1,3,129
0.000927176,2,0,3,129
0.125494,2,0,3,128
0.342113,2,0,3,129
0.395971,2,0,3,130
0.0785161,2,0,2,130
0.258908,2,0,2,129
0.107676,2,0,2,128
2.05774,2,0,1,128
0.656042,2,0,0,128
12.0129,2,0,0,127
0.836456,2,0,0,126
3.99047,1,1,0,126
0.0978497,2,0,0,126
2.68351,2,0,0,125
8.71252,1,1,0,125
0.426768,1,1,1,125
0.807426,1,1,2,125
0.429847,1,1,2,126
0.165695,1,1,2,125
0.0570176,1,1,3,125
0.0826343,2,0,3,125
0.140628,2,0,3,126
0.682967,2,0,2,126
0.744973,2,0,2,127
0.577334,2,0,2,128
1.84332,2,0,2,129
0.0693255,2,0,1,129
0.621206,2,0,1,130
1.00191,2,0,1,131
0.0768796,2,0,1,132
0.597408,2,0,1,133
0.0457387,2,0,1,132
0.784976,2,0,1,131
0.166188,2,0,1,132
1.82621,2,0,1,133
0.355191,2,0,1,132
0.388401,2,0,0,132
0.125528,1,1,0,132
0.216201,1,1,1,132
0.242785,1,1,2,132
0.336738,2,0,2,132
0.446943,2,0,2,133
0.193399,2,0,2,134
0.399581,2,0,2,135
0.310972,2,0,2,134
0.0461557,2,0,2,135
1.04513,2,0,2,136
0.0690628,2,0,2,137
0.147364,2,0,2,138
0.384592,2,0,2,139
0.724622,2,0,2,140
0.00496738,1,1,2,140
0.0195559,1,1,3,140
0.133533,1,1,3,141
0.410084,1,1,3,140
0.514028,1,1,4,140
0.0416313,2,0,4,140
0.185608,2,0,4,141
0.126186,2,0,4,142
0.529584,2,0,4,141
0.128483,2,0,4,142
0.264827,2,0,4,143
0.670006,2,0,4,144
1.03566,2,0,4,145
1.18898,2,0,3,145
0.295366,2,0,3,146
0.0815793,2,0,3,147
0.65706,2,0,2,147
0.532813,2,0,2,146
0.352255,2,0,2,147
0.667527,2,0,2,148
0.399134,2,0,1,148
1.98664,2,0,0,148
0.845057,1,1,0,148
0.313864,1,1,1,148
0.475789,1,1,2,148
0.0210512,2,0,2,148
1.25101,2,0,2,149
0.310001,2,0,2,150
1.04435,2,0,2,151
3.75227,2,0,1,151
0.139133,2,0,1,150
0.391628,2,0,1,151
4.68483,2,0,1,152
0.10919,1,1,1,152
0.681172,1,1,2,152
0.0561524,2,0,2,152
0.310303,2,0,1,152
0.699485,2,0,1,153
2.94771,2,0,1,152
0.423243,2,0,1,151
1.79072,2,0,1,150
0.0645126,2,0,0,150
2.88173,2,0,0,149
0.784676,2,0,0,148
8.17495,1,1,0,148
0.390496,2,0,0,148
0.689307,1,1,0,148
0.117424,1,1,1,148
0.550751,1,1,1,147
0.223066,1,1,1,146
0.0156762,1,1,2,146
0.179101,1,1,3,146
0.600043,1,1,2,146
0.174377,1,1,3,146
0.00561062,1,1,4,146
0.0290895,2,0,4,146
0.311661,2,0,4,145
0.403939,2,0,4,146
0.236472,2,0,3,146
0.555436,2,0,3,147
0.118695,2,0,2,147
0.00194227,2,0,2,148
3.10049,2,0,2,147
0.0465763,2,0,2,148
0.991877,2,0,2,147
0.0822863,2,0,2,146
0.21403,2,0,1,146
1.14578,2,0,1,147
0.934334,2,0,1,148
0.652303,1,1,1,148
0.0380028,1,1,1,147
0.010613,1,1,2,147
0.260922,1,1,3,147
0.404513,1,1,3,148
0.528652,1,1,4,148
0.100342,1,1,4,149
0.605304,1,1,5,149
0.0206741,1,1,5,150
0.00130559,0,2,5,150
0.0965967,0,2,6,150
0.629439,0,2,5,150
0.0356051,0,2,5,151
0.00457478,0,2,4,151
0.00547572,0,2,4,152
0.0645858,0,2,5,152
0.0799673,0,2,5,153
0.120372,1,1,5,153
0.600537,1,1,6,153
0.187742,1,1,7,153
0.0240504,1,1,8,153
0.0718565,2,0,8,153
0.0939299,2,0,8,154
0.135813,2,0,7,154
0.172837,2,0,7,155
0.095529,2,0,7,156
0.159004,2,0,6,156
0.183878,2,0,6,157
0.344177,2,0,6,158
0.204669,2,0,6,159
0.507123,2,0,6,160
0.0286735,2,0,6,161
0.173882,2,0,6,162
0.799217,2,0,5,162
0.0647725,2,0,5,163
0.605365,1,1,5,163
0.316889,1,1,4,163
0.0300706,1,1,4,162
0.20449,1,1,4,163
0.190574,1,1,5,163
0.0171119,1,1,4,163
0.147845,1,1,4,164
0.126396,1,1,5,164
0.0995491,2,0,5,164
0.21759,2,0,5,165
0.0237608,2,0,4,165
0.67189,2,0,4,164
0.326117,2,0,4,163
0.150499,2,0,4,162
0.0450645,2,0,3,162
0.142968,2,0,3,163
2.2894,2,0,3,162
0.763882,2,0,3,161
0.81063,2,0,3,162
0.0809835,1,1,3,162
0.142167,1,1,4,162
0.131887,1,1,5,162
0.177282,1,1,5,163
0.145291,1,1,4,163
0.0657211,1,1,4,164
0.0762898,1,1,5,164
0.117757,1,1,5,165
0.0934401,2,0,5,165
0.646992,2,0,5,166
0.462446,2,0,5,167
0.0250432,2,0,5,168
0.865956,2,0,5,169
0.39476,2,0,4,169
0.0207204,2,0,4,170
0.36262,2,0,4,171
0.164437,1,1,4,171
0.137178,1,1,5,171
0.0268029,1,1,6,171
0.147282,1,1,7,171
0.128792,1,1,7,172
0.183068,1,1,7,171
0.189952,1,1,6,171
0.222548,1,1,6,172
0.593464,2,0,6,172
0.00320259,2,0,6,173
0.134134,2,0,6,174
0.894879,2,0,6,173
0.979047,2,0,6,174
0.293149,2,0,5,174
1.12456,2,0,5,175
0.340685,2,0,5,176
0.0536014,2,0,5,175
0.00383516,2,0,5,174
0.273313,2,0,5,175
0.22711,2,0,5,176
0.821696,2,0,5,177
0.176162,2,0,4,177
0.280866,2,0,4,178
0.391378,2,0,4,179
0.823821,2,0,4,178
1.0923,2,0,4,179
0.342183,2,0,4,180
0.536217,2,0,4,181
0.23799,2,0,4,182
0.118777,2,0,4,183
0.516205,2,0,4,184
0.145592,2,0,4,183
0.119095,2,0,4,182
0.429795,2,0,4,183
0.0696962,2,0,4,182
0.0329626,2,0,4,181
0.136234,2,0,4,182
0.589513,2,0,3,182
0.235538,2,0,3,183
0.000802928,2,0,3,182
0.948016,2,0,3,181
0.184152,2,0,3,182
0.033768,2,0,2,182
1.38861,2,0,2,181
1.87482,2,0,2,182
0.172533,2,0,2,183
0.177463,2,0,2,182
0.105382,2,0,2,183
1.60821,2,0,2,182
0.592082,2,0,2,181
0.156474,2,0,2,182
0.0719289,2,0,2,183
1.07296,2,0,2,184
0.205381,2,0,2,185
2.20601,2,0,2,184
2.59128,2,0,1,184
0.119178,2,0,1,185
2.24584,2,0,1,184
0.516127,2,0,1,183
1.16956,2,0,1,184
2.05383,2,0,1,185
0.337035,2,0,0,185
1.44658,2,0,0,184
0.565589,2,0,0,183
0.283546,2,0,0,182
9.54831,2,0,0,181
0.207189,2,0,0,180
2.97455,2,0,0,179
2.64825,2,0,0,178
0.773629,1,1,0,178
0.391789,1,1,1,178
0.350443,1,1,2,178
0.161239,1,1,3,178
0.144137,1,1,3,177
0.15074,1,1,4,177
0.0627735,2,0,4,177
0.45712,2,0,3,177
0.256282,2,0,3,178
1.59449,2,0,3,179
0.315533,2,0,3,178
0.232811,2,0,3,179
1.79392,2,0,2,179
0.10213,1,1,2,179
0.270936,1,1,3,179
0.459988,2,0,3,179
0.642244,2,0,3,180
0.0757995,2,0,3,181
0.228382,2,0,3,182
0.445787,2,0,2,182
0.332037,2,0,2,183
0.202893,2,0,2,184
0.630002,2,0,2,183
0.571191,2,0,2,184
0.417921,2,0,1,184
1.07912,2,0,1,183
1.22379,2,0,1,182
0.856663,1,1,1,182
0.0561011,1,1,2,182
0.105206,2,0,2,182
1.0355,2,0,2,181
0.474895,2,0,2,180
0.000951046,2,0,2,181
1.50015,2,0,1,181
0.812125,2,0,1,180
0.205147,2,0,0,180
0.139272,2,0,0,179
3.90265,2,0,0,178
2.1926,2,0,0,177
0.211879,2,0,0,176
8.70355,2,0,0,175
1.51487,2,0,0,174
0.159237,2,0,0,173
1.60424,2,0,0,172
5.95267,2,0,0,171
3.36805,2,0,0,170
0.15969,2,0,0,169
0.763228,2,0,0,168
0.327626,2,0,0,167
2.53042,2,0,0,166
5.43378,1,1,0,166
0.592069,1,1,0,165
0.408156,1,1,1,165
0.374412,1,1,2,165
0.704021,1,1,3,165
0.0314667,1,1,3,166
0.0732272,2,0,3,166
0.475446,2,0,3,167
1.77098,2,0,3,168
0.138091,2,0,2,168
0.383283,2,0,1,168
0.91377,2,0,1,169
1.66355,2,0,1,170
0.159908,2,0,1,169
1.11456,2,0,0,169
0.97198,2,0,0,168
